from_station_id,to_station_id,route_path,lines_used,transfer_stations,transfer_count,in_train_time_min,transfer_time_min
A01,I25,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25,"A,I,G,M","A10,G06,M11,E07",4,70.6,24
A01,I26,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26,"A,I,G,M","A10,G06,M11,E07",4,72.6,24
A01,I27,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→E07→I12→I13→I14→I15→I16→I17→I18→I19→I20→I21→I22→I23→I24→I25→I26→I27,"A,I,G,M","A10,G06,M11,E07",4,74.8,24
A01,M01,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→M05→M04→M03→M02→M01,"A,G,M","A10,G06",2,61.1,12
A01,M02,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→M05→M04→M03→M02,"A,G,M","A10,G06",2,57.9,12
A01,M03,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→M05→M04→M03,"A,G,M","A10,G06",2,55.1,12
A01,M04,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→M05→M04,"A,G,M","A10,G06",2,52.7,12
A01,M05,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→M05,"A,G,M","A10,G06",2,50.2,12
A01,M06,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06,"A,G,M","A10,G06",2,47.5,12
A01,M07,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07,"A,G,M","A10,G06",2,44.8,12
A01,M08,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08,"A,G,M","A10,G06",2,42.6,12
A01,M09,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09,"A,G,M","A10,G06",2,41.2,12
A01,M10,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10,"A,G,M","A10,G06",2,39.2,12
A01,M11,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11,"A,G,M","A10,G06",2,36.8,12
A01,M12,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12,"A,G,M","A10,G06",2,34.3,12
A01,M13,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13,"A,G,M","A10,G06",2,31.3,12
A01,M14,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14,"A,G","A10,G06",2,28.9,12
A01,M15,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→H07→H06→M15,"H,A,I","A08,I08,H06",3,29.9,18
A01,M16,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→M16,"A,G","A10,G09",2,27.2,12
A01,M17,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→M16→M17,"A,G,M","A10,G09",2,29.9,12
A01,M18,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→M18,"A,I","A08,I09",2,30.5,12
A01,M19,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→M18→M19,"A,M,I","A08,I09",2,32.9,12
A01,M20,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→M18→M19→M20,"A,M,I","A08,I09",2,35.1,12
A01,M21,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→M18→M19→M20→M21,"A,M,I","A08,I09",2,37.3,12
A01,M22,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→E07→I12→M22,"A,G,M","A10,G06,M11,E07,I12",5,36.8,30
A01,M23,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→E07→I12→M22→M23,"A,G,M","A10,G06,M11,E07,I12",5,40.5,30
A01,M24,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→E07→I12→M22→M23→M24,"A,G,M","A10,G06,M11,E07,I12",5,43.3,30
A01,M25,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→M25,"T,I,A,Z,Y","A08,I10,Z06,T06,Y09,F09",6,48.7,36
A01,Mb03,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→Mb05→Mb04→Mb03,"A,G,M","A10,G06",2,55.4,12
A01,Mb04,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→Mb05→Mb04,"A,G,M","A10,G06",2,52.4,12
A01,Mb05,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→M07→M06→Mb05,"A,G,M","A10,G06",2,50.5,12
A01,N01,A01→A02→A03→A04→A05→A06→A07→A08→I04→I03→N01,"A,I","A08,I03",2,22.6,12
A01,N02,A01→A02→A03→A04→A05→A06→A07→A08→I04→I03→N01→N02,"A,N,I","A08,I03",2,25.6,12
A01,N03,A01→A02→A03→A04→A05→A06→A07→A08→I04→I03→N01→N02→N03,"A,N,I","A08,I03",2,28.1,12
A01,N04,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E21→E22→N04,"A,E","A09,E22",2,27.5,12
A01,N05,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E21→E22→N04→N05,"A,N,E","A09,E22",2,30.3,12
A01,N06,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→N06,"A,G","A10,G06",2,28.9,12
A01,N07,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→N06→N07,"A,N,G","A10,G06",2,31.3,12
A01,N08,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→N06→N07→N08,"A,N,G","A10,G06",2,34.3,12
A01,N09,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Y16→Y15→Y14→N09,"A,G,Y","A10,G05,Y14",3,36.1,18
A01,N10,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→N10,"Z,T,A,I","A08,I10,Z06,T06",4,37.2,24
A01,N11,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11,"A,G,M","A10,G06,M11",3,36.8,18
A01,N12,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12,"A,N,G,M","A10,G06,M11",3,39.8,18
A01,N13,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12→N13,"A,N,G,M","A10,G06,M11",3,42.2,18
A01,N14,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12→N13→N14,"A,N,G,M","A10,G06,M11",3,45.3,18
A01,N15,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12→N13→N14→N15,"A,N,G,M","A10,G06,M11",3,48.4,18
A01,N16,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12→N13→N14→N15→N16,"A,N,G,M","A10,G06,M11",3,50.9,18
A01,N17,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12→N13→N14→N15→N16→N17,"A,N,G,M","A10,G06,M11",3,53.7,18
A01,N18,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12→N13→N14→N15→N16→N17→N18,"A,N,G,M","A10,G06,M11",3,57.1,18
A01,N19,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→N11→N12→N13→N14→N15→N16→N17→N18→N19,"A,N,G,M","A10,G06,M11",3,59.8,18
A01,S01,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→M08→S01,"A,G,M","A10,G06,M08",3,42.6,18
A01,S02,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→M14→M13→M12→M11→M10→M09→F13→S02,"A,G,M","A10,G06,M09,F13",4,41.2,24
A01,S03,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Y16→Y15→Y14→S04→S03,"A,G,S,Y","A10,G05,Y14",3,39.2,18
A01,S04,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Y16→Y15→Y14→S04,"A,G,Y","A10,G05,Y14",3,36.1,18
A01,S05,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→S05,"Z,A,I","A08,I10,Z06",3,35.2,18
A01,S06,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→S06,"A,I","A08,I10",2,33.6,12
A01,S07,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→M18→M19→S07,"A,M,I","A08,I09,M19",3,32.9,18
A01,S08,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→M18→M19→S07→S08,"A,M,I,S","A08,I09,M19",3,35.1,18
A01,S09,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09,"A,G","A10,G11,A15",3,35.4,18
A01,S10,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10,"A,G,S","A10,G11,A15",3,37.3,18
A01,S11,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11,"A,G,S","A10,G11,A15",3,39.5,18
A01,S12,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12,"A,G,S","A10,G11,A15",3,41.7,18
A01,S13,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13,"A,G,S","A10,G11,A15",3,44.1,18
A01,S14,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14,"A,G,S","A10,G11,A15",3,46.6,18
A01,S15,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14→S15,"A,G,S","A10,G11,A15",3,48.6,18
A01,S16,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14→S15→S16,"A,G,S","A10,G11,A15",3,51.4,18
A01,S17,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14→S15→S16→S17,"A,G,S","A10,G11,A15",3,54.9,18
A01,S18,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18,"A,G,S","A10,G11,A15",3,58.4,18
A01,S19,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19,"A,G,S","A10,G11,A15",3,61.9,18
A01,S20,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19→S20,"A,G,S","A10,G11,A15",3,65.1,18
A01,S21,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→S14→S15→S16→S17→S18→S19→S20→S21,"A,G,S","A10,G11,A15",3,70.3,18
A01,T01,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→T05→T04→T03→T02→T01,"Z,T,A,I","A08,I10,Z06",3,54.1,18
A01,T02,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→T05→T04→T03→T02,"Z,T,A,I","A08,I10,Z06",3,50.1,18
A01,T03,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→T05→T04→T03,"Z,T,A,I","A08,I10,Z06",3,46.3,18
A01,T04,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→T05→T04,"Z,T,A,I","A08,I10,Z06",3,42.8,18
A01,T05,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→T05,"Z,T,A,I","A08,I10,Z06",3,40,18
A01,T06,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06,"Z,T,A,I","A08,I10,Z06",3,37.2,18
A01,T07,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07,"Z,A,I","A08,I10,Z06",3,35.2,18
A01,T08,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→T10→T09→T08,"T,A,G","A10,G11",2,35.9,12
A01,T09,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→T10→T09,"T,A,G","A10,G11",2,33.4,12
A01,T10,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→T10,"A,G","A10,G11",2,31.2,12
A01,T11,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→T10→T11,"T,A,G","A10,G11",2,33,12
A01,T12,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12,"A,E","A09,E15",2,35.6,12
A01,T13,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13,"T,A,E","A09,E15",2,38.3,12
A01,T14,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14,"T,A,E","A09,E15",2,40.7,12
A01,T15,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15,"T,A,E","A09,E15",2,43.5,12
A01,T16,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16,"T,A,E","A09,E15",2,48.6,12
A01,T17,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16→T17,"T,A,E","A09,E15",2,51.4,12
A01,T18,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16→T17→T18,"T,A,E","A09,E15",2,55.2,12
A01,T19,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19,"T,A,E","A09,E15",2,58,12
A01,T20,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20,"T,A,E","A09,E15",2,61.2,12
A01,T21,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21,"T,A,E","A09,E15",2,64.2,12
A01,T22,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21→T22,"T,A,E","A09,E15",2,68.4,12
A01,T23,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→E15→T12→T13→T14→T15→T16→T17→T18→T19→T20→T21→T22→T23,"T,A,E","A09,E15",2,72.2,12
A01,Y01,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03→Y02→Y01,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,73.5,36
A01,Y02,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03→Y02,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,69.2,36
A01,Y03,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04→Y03,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,66.1,36
A01,Y04,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05→Y04,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,62.4,36
A01,Y05,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06→Y05,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,59.3,36
A01,Y06,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07→Y06,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,56.1,36
A01,Y07,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08→Y07,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,53.6,36
A01,Y08,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09→F09→F08→Y08,"T,F,I,A,Z,Y","A08,I10,Z06,T06,Y09,F08",6,51.1,36
A01,Y09,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10→Y09,"T,I,A,Z,Y","A08,I10,Z06,T06",4,48.7,24
A01,Y10,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11→Y10,"T,I,A,Z,Y","A08,I10,Z06,T06",4,46.3,24
A01,Y11,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12→Y11,"T,I,A,Z,Y","A08,I10,Z06,T06",4,43.6,24
A01,Y12,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13→Y12,"T,I,A,Z,Y","A08,I10,Z06,T06",4,40.6,24
A01,Y13,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06→T07→T06→Y13,"Z,T,A,I","A08,I10,Z06,T06",4,37.2,24
A01,Y14,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Y16→Y15→Y14,"A,G,Y","A10,G05",2,36.1,12
A01,Y15,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Y16→Y15,"A,G,Y","A10,G05",2,33.7,12
A01,Y16,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Y16,"A,G","A10,G05",2,31.3,12
A01,Y17,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→Y18→Y17,"A,I,Y","A08,I08",2,30.6,12
A01,Y18,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→Y18,"A,I","A08,I08",2,28.1,12
A01,Y19,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→Y18→Y19,"A,I,Y","A08,I08",2,29.9,12
A01,Y20,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→Y18→Y19→Y20,"A,I,Y","A08,I08",2,31.9,12
A01,Y21,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→Y21,"A,E","A09,E16",2,32.5,12
A01,Y22,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→Y21→Y22,"A,E,Y","A09,E16",2,35.6,12
A01,Y23,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→Y21→Y22→Y23,"A,E,Y","A09,E16",2,39.1,12
A01,Y24,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E19→E18→E17→E16→Y21→Y22→Y23→Y24,"A,E,Y","A09,E16",2,42.3,12
A01,Z01,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→C07→C06→C05→C04→Z02→Z01,"Z,A,C,G","A10,G06,C04",3,39.9,18
A01,Z02,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→C07→C06→C05→C04→Z02,"A,C,G","A10,G06,C04",3,36.9,18
A01,Z03,A01→A02→A03→A04→A05→A06→A07→A08→A09→E20→E21→E22→E23→E24→Z03,"A,E","A09,E24",2,33.2,12
A01,Z04,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Z04,"A,G","A10,G05",2,31.3,12
A01,Z05,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G07→G06→G05→Z04→Z05,"Z,A,G","A10,G05",2,33.8,12
A01,Z06,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07→Z06,"Z,A,I","A08,I10",2,35.2,12
A01,Z07,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→I10→Z07,"A,I","A08,I10",2,33.6,12
A01,Z08,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→Z08,"A,I","A08,I09",2,30.5,12
A01,Z09,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→Z08→Z09,"Z,A,I","A08,I09",2,32.5,12
A01,Z10,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→Z08→Z09→Z10,"Z,A,I","A08,I09",2,35.5,12
A01,Z11,A01→A02→A03→A04→A05→A06→A07→A08→I04→I05→I06→I07→I08→I09→Z08→Z09→Z10→Z11,"Z,A,I","A08,I09",2,39,12
A01,Z12,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→Z12,"A,G,S","A10,G11,A15,S13",4,44.1,24
A01,Z13,A01→A02→A03→A04→A05→A06→A07→A08→A09→A10→G08→G09→G10→G11→A13→A14→A15→S09→S10→S11→S12→S13→Z12→Z13,"Z,A,G,S","A10,G11,A15,S13",4,46.6,24
